purpose,int_rate,installment,log_annual_inc,fico,revol_bal,delinq_2yrs,pub_rec,not_fully_paid
debt_consolidation,0.177,684.42,5.041392685158225,674,22641,0.0,0,1
debt_consolidation,0.082,203.68,4.740362689494244,794,5815,0.0,0,1
debt_consolidation,0.131,484.95,4.954242509439325,744,11599,1.0,0,1
debt_consolidation,0.231,564.39,4.903089986991944,689,4740,1.0,0,1
debt_consolidation,0.07,1235.45,5.320146286111054,769,18615,0.0,0,1
debt_consolidation,0.161,682.7,4.991226075692495,674,9429,0.0,1,1
debt_consolidation,0.206,321.62,4.3979400086720375,714,3234,0.0,0,1
debt_consolidation,0.131,286.73,4.740362689494244,704,9948,1.0,0,1
credit_card,0.082,814.7,5.147462988440821,704,71817,0.0,0,1
debt_consolidation,0.065,612.62,4.963787827345556,749,22271,0.0,0,1
credit_card,0.131,727.14,5.301029995663981,764,0,0.0,0,1
credit_card,0.177,505.05,5.107209969647869,669,65512,0.0,0,1
debt_consolidation,0.206,284.76,4.380211241711606,724,9123,0.0,0,1
debt_consolidation,0.082,600.99,4.954242509439325,734,10116,0.0,0,1
debt_consolidation,0.076,467.01,4.868338737959064,734,30639,0.0,0,1
debt_consolidation,0.088,144.29,4.903089986991944,694,8576,0.0,0,1
debt_consolidation,0.257,1082.82,5.113943352306837,684,44769,0.0,0,1
debt_consolidation,0.124,300.66,4.5984840952830535,704,8422,0.0,0,1
debt_consolidation,0.088,507.39,4.973127853599698,724,11673,0.0,0,1
home_improvement,0.082,501.22,5.0,714,165,0.0,0,1
moving,0.17,794.43,5.176091259055681,674,48529,0.0,1,1
credit_card,0.152,695.66,5.0671303953376325,674,53327,0.0,0,1
credit_card,0.088,1006.05,5.146128035678238,714,55429,0.0,0,1
debt_consolidation,0.143,234.25,4.7160033436347994,689,6874,1.0,0,1
home_improvement,0.07,1137.39,5.041392685158225,769,7211,0.0,0,1
debt_consolidation,0.065,551.36,4.785329835010767,729,10878,0.0,0,1
debt_consolidation,0.124,561.18,4.681241237375588,744,27775,0.0,0,1
debt_consolidation,0.17,739.19,5.243038048686294,704,47018,0.0,0,1
debt_consolidation,0.088,1011.6,4.913548957906518,714,16655,0.0,0,1
credit_card,0.117,685.05,5.301029995663981,719,26747,0.0,0,1
credit_card,0.152,325.26,4.8061799739838875,704,12952,0.0,0,1
debt_consolidation,0.17,178.14,3.9542425094393248,699,104,0.0,0,1
debt_consolidation,0.131,484.95,4.819543935541868,704,18886,0.0,0,1
debt_consolidation,0.177,1010.09,4.662757831681574,734,6523,0.0,0,1
debt_consolidation,0.161,1187.67,4.8750612633917,674,23419,0.0,0,1
credit_card,0.152,693.57,4.993876914941211,709,20327,0.0,0,1
debt_consolidation,0.065,306.31,4.886490725172482,784,30314,0.0,0,1
home_improvement,0.206,381.94,4.301029995663981,759,3026,0.0,0,1
credit_card,0.07,151.35,4.732393759822968,669,9259,0.0,0,1
debt_consolidation,0.131,592.65,4.778151250383644,689,61042,0.0,0,1
debt_consolidation,0.206,427.48,5.176091259055681,679,64648,0.0,0,1
debt_consolidation,0.206,897.16,4.845098040014257,734,21925,0.0,0,1
other,0.124,493.84,4.892094602690481,734,19803,0.0,0,1
debt_consolidation,0.257,391.02,4.732393759822968,739,8628,0.0,0,1
other,0.082,321.3,4.903089986991944,784,3466,0.0,0,1
credit_card,0.103,256.92,4.698970004336019,789,19056,0.0,0,1
credit_card,0.103,296.0,4.903089986991944,749,5794,0.0,0,1
debt_consolidation,0.065,287.93,4.740362689494244,779,6223,0.0,0,1
credit_card,0.103,299.74,4.832508912706237,684,14461,1.0,0,1
other,0.124,224.48,4.903089986991944,729,10224,0.0,0,1
credit_card,0.152,258.27,4.845098040014257,694,21132,0.0,1,1
credit_card,0.131,683.83,5.301029995663981,699,20801,0.0,1,1
debt_consolidation,0.065,640.95,5.056904851336473,744,23320,0.0,0,1
debt_consolidation,0.231,282.2,5.139879086401237,669,18044,1.0,0,1
credit_card,0.17,963.24,5.3222192947339195,689,41788,0.0,1,1
debt_consolidation,0.103,226.96,4.505149978319906,739,4327,1.0,1,1
debt_consolidation,0.206,804.03,4.935184700044846,709,47203,0.0,0,1
credit_card,0.088,809.44,4.619562866420828,669,18748,0.0,1,1
debt_consolidation,0.082,611.03,5.301029995663981,804,43336,0.0,0,1
debt_consolidation,0.082,814.7,5.247973266361806,734,50595,0.0,0,1
home_improvement,0.082,305.52,4.68439647841902,794,8557,0.0,0,1
debt_consolidation,0.124,897.89,4.778151250383644,759,0,0.0,0,1
debt_consolidation,0.206,509.22,4.740362689494244,699,12232,0.0,0,1
credit_card,0.065,247.35,5.2552725051033065,739,48354,0.0,1,1
debt_consolidation,0.11,227.32,5.176091259055681,759,2744,0.0,0,1
debt_consolidation,0.11,555.23,4.877699534639888,739,4317,0.0,1,1
debt_consolidation,0.152,369.57,4.653212513775344,664,2113,0.0,0,1
debt_consolidation,0.117,488.37,4.778151250383644,804,82,0.0,0,1
major_purchase,0.124,333.91,4.919078092376074,719,11044,0.0,0,1
debt_consolidation,0.231,849.29,5.113943352306837,694,31973,0.0,0,1
debt_consolidation,0.082,99.78,4.3979400086720375,714,5867,0.0,0,1
credit_card,0.143,720.8,4.597695185925512,699,20116,0.0,0,1
credit_card,0.103,554.43,5.0,749,63939,1.0,0,1
debt_consolidation,0.17,248.26,5.096910013008056,684,12079,0.0,0,1
other,0.143,218.82,4.71652084783545,714,9831,0.0,1,1
debt_consolidation,0.131,188.91,4.2405492482825995,729,8613,0.0,0,1
credit_card,0.076,458.45,4.838849090737256,724,15661,0.0,0,1
debt_consolidation,0.206,636.56,4.977723605288848,719,43897,0.0,0,1
credit_card,0.117,661.52,4.568201724066995,689,20007,0.0,0,1
debt_consolidation,0.117,1323.04,5.176091259055681,699,43932,0.0,0,1
other,0.076,311.34,4.698970004336019,719,21033,0.0,0,1
credit_card,0.11,696.72,4.819543935541868,709,14743,0.0,0,1
debt_consolidation,0.17,285.03,4.7923916894982534,704,6823,0.0,0,1
credit_card,0.07,308.87,4.12668326338829,779,9564,0.0,0,1
debt_consolidation,0.206,684.3,4.232869105132614,689,12650,0.0,0,1
car,0.076,311.34,4.812913356642856,779,3476,0.0,0,1
debt_consolidation,0.065,765.77,5.041392685158225,744,36468,0.0,0,1
debt_consolidation,0.131,911.77,5.113943352306837,694,6915,0.0,1,1
debt_consolidation,0.161,877.75,5.086359830674748,699,26264,0.0,0,1
debt_consolidation,0.131,605.76,5.010299956639812,714,14788,0.0,0,1
debt_consolidation,0.065,306.31,4.681241237375588,779,19613,0.0,0,1
debt_consolidation,0.11,870.1,5.146128035678238,734,20131,0.0,0,1
credit_card,0.206,135.74,4.6020599913279625,679,4661,0.0,0,1
debt_consolidation,0.257,446.01,4.913813852383717,679,56209,0.0,0,1
debt_consolidation,0.088,1067.89,5.6020599913279625,724,75228,0.0,0,1
debt_consolidation,0.082,814.7,4.914951061127882,829,1695,0.0,0,1
debt_consolidation,0.124,853.0,5.163161374977018,784,12895,0.0,0,1
credit_card,0.177,360.23,4.977723605288848,669,11163,8.0,0,1
debt_consolidation,0.117,590.41,5.079181246047625,739,13564,0.0,1,1
debt_consolidation,0.088,634.23,5.041392685158225,759,36907,0.0,0,1
debt_consolidation,0.088,539.1,4.655906418180215,734,3882,0.0,0,1
debt_consolidation,0.231,286.43,4.390935107103379,669,9929,0.0,0,1
credit_card,0.082,305.52,4.740362689494244,769,10032,0.0,0,1
credit_card,0.186,1093.93,5.267171728403014,699,83523,0.0,0,1
debt_consolidation,0.082,97.42,4.639984248041588,739,2112,0.0,1,1
house,0.082,726.61,5.079181246047625,774,4472,0.0,0,1
debt_consolidation,0.131,455.39,4.903089986991944,704,12017,1.0,0,1
debt_consolidation,0.231,927.71,4.778151250383644,684,16064,0.0,1,1
credit_card,0.076,327.69,4.832508912706237,744,18505,0.0,0,1
debt_consolidation,0.152,478.33,4.544068044350276,684,1505,0.0,0,1
debt_consolidation,0.152,287.0,4.685741738602264,704,10152,0.0,0,1
debt_consolidation,0.065,735.14,4.892094602690481,679,32180,0.0,0,1
debt_consolidation,0.103,972.68,5.301029995663981,734,26337,0.0,1,1
debt_consolidation,0.186,911.61,4.903089986991944,699,42309,0.0,0,1
debt_consolidation,0.231,564.39,4.862250674597925,674,12831,3.0,0,1
debt_consolidation,0.17,263.78,5.459392487759231,674,66968,0.0,0,1
credit_card,0.288,672.73,4.826074802700826,679,29331,0.0,0,1
home_improvement,0.076,389.18,4.7923916894982534,744,8480,0.0,0,1
home_improvement,0.11,366.78,4.740362689494244,684,45491,2.0,0,1
major_purchase,0.206,674.0,4.977723605288848,674,40845,0.0,0,1
debt_consolidation,0.082,1256.97,4.653212513775344,699,19420,0.0,0,1
debt_consolidation,0.124,532.83,4.8750612633917,704,13373,0.0,0,1
debt_consolidation,0.257,768.62,4.8750612633917,704,18317,1.0,0,1
debt_consolidation,0.088,707.96,5.086829469044136,694,38936,0.0,0,1
debt_consolidation,0.186,364.65,4.620261013824254,679,1364,0.0,0,1
credit_card,0.065,1163.98,5.176091259055681,714,32531,0.0,0,1
credit_card,0.152,869.58,4.863322860120456,669,21771,0.0,1,1
medical,0.186,309.95,4.812913356642856,724,36560,0.0,0,1
credit_card,0.076,556.52,4.930266250172347,774,14171,0.0,0,1
credit_card,0.065,1225.24,5.204119982655925,679,35350,0.0,0,1
credit_card,0.131,484.95,4.7923916894982534,709,8950,0.0,0,1
debt_consolidation,0.124,710.71,4.8750612633917,674,8142,2.0,0,1
debt_consolidation,0.076,622.68,5.079181246047625,769,20943,0.0,0,1
credit_card,0.065,245.05,4.812913356642856,769,9565,0.0,0,1
credit_card,0.161,704.33,4.778151250383644,679,16689,0.0,0,1
debt_consolidation,0.076,311.34,4.698970004336019,744,9871,0.0,0,1
debt_consolidation,0.076,108.97,4.812913356642856,734,9644,0.0,0,1
credit_card,0.17,586.97,4.589994256560121,734,10607,0.0,1,1
debt_consolidation,0.088,380.54,5.2552725051033065,669,6387,1.0,0,1
other,0.07,77.22,4.477121254719663,769,4733,0.0,0,1
other,0.082,150.84,4.845098040014257,749,13853,0.0,0,1
credit_card,0.131,242.19,5.230448921378274,704,20235,1.0,0,1
debt_consolidation,0.152,365.92,5.107209969647869,694,12905,1.0,0,1
credit_card,0.152,554.79,4.723496718723171,669,16771,0.0,0,1
debt_consolidation,0.117,281.15,5.0,674,34535,0.0,0,1
credit_card,0.17,372.39,4.832508912706237,699,19410,0.0,0,1
debt_consolidation,0.082,433.32,5.2552725051033065,734,15970,0.0,0,1
debt_consolidation,0.07,494.18,5.243038048686294,724,16138,0.0,0,1
debt_consolidation,0.186,273.41,4.778151250383644,679,17343,0.0,0,1
credit_card,0.186,900.62,4.8750612633917,699,29525,0.0,0,1
credit_card,0.206,198.46,5.012837224705172,704,16704,0.0,0,1
debt_consolidation,0.131,287.78,4.556302500767287,764,1134,0.0,0,1
debt_consolidation,0.065,918.93,5.531478917042255,744,11069,0.0,0,1
home_improvement,0.124,405.74,4.414973347970818,754,8356,0.0,0,1
credit_card,0.076,753.44,5.176091259055681,769,13195,0.0,0,1
debt_consolidation,0.088,285.41,4.643452676486188,714,9271,0.0,0,1
debt_consolidation,0.11,180.12,4.812913356642856,714,4745,0.0,0,1
debt_consolidation,0.131,33.74,4.740362689494244,664,7396,0.0,0,1
debt_consolidation,0.07,895.71,4.778151250383644,684,29704,0.0,0,1
debt_consolidation,0.11,229.24,5.176091259055681,669,7162,3.0,0,1
debt_consolidation,0.11,217.53,4.707570176097937,744,12238,0.0,0,1
credit_card,0.088,1014.77,4.785329835010767,699,30444,0.0,0,1
debt_consolidation,0.206,149.78,4.556302500767287,669,11495,0.0,0,1
other,0.076,68.5,4.653212513775344,789,276,0.0,0,1
debt_consolidation,0.103,856.4,4.845098040014257,749,16863,0.0,0,1
small_business,0.11,522.34,5.290034611362518,714,9402,0.0,0,1
debt_consolidation,0.231,387.36,4.929418925714293,669,13476,0.0,1,1
debt_consolidation,0.152,208.7,4.5910646070264995,674,2796,0.0,1,1
credit_card,0.143,192.22,4.672097857935717,664,8435,0.0,1,1
credit_card,0.161,598.68,4.832508912706237,669,18641,1.0,0,1
debt_consolidation,0.065,640.95,5.096910013008056,804,1370,0.0,0,1
credit_card,0.206,486.78,4.698970004336019,714,8308,0.0,0,1
credit_card,0.117,351.44,4.857332496431268,689,1102,1.0,1,1
debt_consolidation,0.124,291.82,4.7923916894982534,729,11156,0.0,1,1
debt_consolidation,0.082,285.15,5.079181246047625,774,3868,0.0,0,1
debt_consolidation,0.161,669.11,4.698970004336019,704,21608,0.0,0,1
debt_consolidation,0.131,387.5,4.698970004336019,699,3897,0.0,0,1
credit_card,0.117,265.18,4.556302500767287,669,11525,0.0,0,1
debt_consolidation,0.231,735.98,5.242541428298384,724,59435,0.0,0,1
credit_card,0.117,148.85,4.5910646070264995,669,19949,0.0,0,1
debt_consolidation,0.288,1003.13,5.041392685158225,694,40494,0.0,0,1
debt_consolidation,0.131,547.06,4.819543935541868,759,27169,0.0,0,1
debt_consolidation,0.257,356.81,4.8750612633917,674,3014,0.0,1,1
credit_card,0.065,612.62,4.698970004336019,704,28084,0.0,1,1
credit_card,0.177,468.29,4.477121254719663,689,11861,0.0,0,1
credit_card,0.082,502.79,5.12057393120585,714,16212,0.0,1,1
credit_card,0.07,555.96,5.320146286111054,729,104790,0.0,0,1
other,0.065,91.9,4.939848592491761,749,38531,0.0,0,1
debt_consolidation,0.082,1223.97,5.138933940256924,759,21499,0.0,0,1
debt_consolidation,0.131,911.77,5.431363764158987,704,34056,0.0,0,1
credit_card,0.152,443.49,4.846337112129805,664,5784,0.0,0,1
debt_consolidation,0.088,177.59,4.653212513775344,724,6023,0.0,0,1
home_improvement,0.206,374.45,5.041392685158225,669,10878,0.0,1,1
other,0.161,482.77,4.681241237375588,679,355,0.0,1,1
debt_consolidation,0.161,563.47,4.6020599913279625,664,8348,0.0,1,1
debt_consolidation,0.082,305.52,4.799340549453582,799,7522,0.0,0,1
credit_card,0.124,516.29,4.863322860120456,729,21053,0.0,0,1
debt_consolidation,0.152,454.41,4.991226075692495,689,25939,0.0,0,1
credit_card,0.17,427.54,4.8750612633917,689,15384,1.0,0,1
home_improvement,0.11,567.74,4.633468455579586,769,456,0.0,0,1
debt_consolidation,0.186,437.58,4.8750612633917,699,2789,0.0,0,1
debt_consolidation,0.257,446.01,5.021189299069938,664,47063,0.0,0,1
credit_card,0.082,324.87,5.190331698170292,724,22643,1.0,0,1
car,0.082,471.37,4.977723605288848,724,25582,0.0,0,1
debt_consolidation,0.152,869.58,5.267171728403014,719,48696,0.0,0,1
debt_consolidation,0.065,260.37,4.698970004336019,809,8981,0.0,0,1
debt_consolidation,0.231,557.8,4.812913356642856,669,23265,0.0,0,1
debt_consolidation,0.161,316.97,4.778295991088834,674,12471,0.0,0,1
debt_consolidation,0.161,121.91,4.389166084364533,669,3412,0.0,0,1
debt_consolidation,0.17,1246.98,5.096910013008056,669,35142,1.0,0,1
debt_consolidation,0.065,980.19,4.727915207338382,804,2545,0.0,0,1
credit_card,0.082,224.05,4.283301228703549,779,10201,0.0,0,1
debt_consolidation,0.161,975.28,4.857241948656851,709,16687,0.0,0,1
debt_consolidation,0.206,427.48,5.301029995663981,669,27943,0.0,1,1
debt_consolidation,0.07,247.09,4.505149978319906,764,6999,1.0,0,1
credit_card,0.186,291.72,4.880813592280791,674,7359,0.0,0,1
debt_consolidation,0.161,975.28,4.903089986991944,739,44980,0.0,0,1
small_business,0.161,975.28,4.903089986991944,729,12837,0.0,0,1
debt_consolidation,0.088,336.94,4.531478917042255,719,8956,0.0,0,1
credit_card,0.177,386.36,4.929418925714293,699,22940,0.0,0,1
debt_consolidation,0.124,811.47,4.744292983122676,714,39403,0.0,0,1
other,0.065,490.1,5.041392685158225,814,1185,0.0,0,1
credit_card,0.082,325.88,5.0,759,16737,0.0,0,1
debt_consolidation,0.143,274.59,4.544068044350276,719,2588,0.0,0,1
credit_card,0.088,1268.46,5.991226075692495,669,128190,0.0,0,1
credit_card,0.143,655.88,5.309630167425898,674,31101,0.0,0,1
debt_consolidation,0.076,441.33,4.549759061551587,759,19000,0.0,0,1
debt_consolidation,0.076,168.13,5.008600171761918,724,11455,0.0,0,1
debt_consolidation,0.143,702.73,5.0,684,35873,0.0,0,1
debt_consolidation,0.17,747.26,4.643452676486188,714,12133,0.0,0,1
credit_card,0.152,1183.5,5.3979400086720375,729,31996,2.0,0,1
home_improvement,0.076,983.05,4.6020599913279625,714,7700,1.0,0,1
debt_consolidation,0.177,757.57,4.944482672150168,699,8285,0.0,0,1
credit_card,0.231,1045.87,5.301029995663981,669,100399,0.0,0,1
credit_card,0.07,386.08,4.748188027006201,704,14475,0.0,0,1
debt_consolidation,0.065,1225.24,4.9614210940664485,719,41305,0.0,0,1
home_improvement,0.152,892.19,5.176091259055681,744,20538,0.0,0,1
credit_card,0.088,230.43,4.986767256980466,764,7430,0.0,0,1
debt_consolidation,0.186,920.73,4.698970004336019,719,7468,0.0,0,1
debt_consolidation,0.117,1252.76,5.161368002234975,734,10601,0.0,0,1
debt_consolidation,0.206,536.02,4.819543935541868,674,21110,0.0,0,1
home_improvement,0.103,856.4,5.3222192947339195,799,50,0.0,0,1
credit_card,0.124,763.21,5.096910013008056,664,26198,0.0,0,1
debt_consolidation,0.161,374.18,5.017033339298781,714,8016,0.0,0,1
other,0.257,601.57,4.690196080028514,664,11223,0.0,0,1
debt_consolidation,0.186,382.77,4.819543935541868,674,7119,0.0,0,1
debt_consolidation,0.076,1229.79,4.857332496431268,684,32728,2.0,0,1
debt_consolidation,0.082,651.76,5.209515014542631,754,173953,0.0,0,1
debt_consolidation,0.152,626.1,4.740362689494244,709,2996,0.0,0,1
debt_consolidation,0.11,548.17,4.698970004336019,779,2317,0.0,0,1
debt_consolidation,0.103,344.49,4.8750612633917,704,3531,0.0,0,1
credit_card,0.11,654.97,5.544068044350276,679,24437,0.0,1,1
debt_consolidation,0.17,953.31,5.176091259055681,689,23616,2.0,0,1
home_improvement,0.131,387.5,4.698970004336019,694,10020,0.0,0,1
debt_consolidation,0.131,269.86,5.1003705451175625,669,7261,0.0,1,1
debt_consolidation,0.161,341.35,4.698970004336019,709,11477,0.0,0,1
debt_consolidation,0.076,323.8,4.6020599913279625,814,14117,0.0,0,1
credit_card,0.065,980.19,4.690160625970622,744,46781,0.0,0,1
debt_consolidation,0.07,247.09,4.770852011642144,764,4621,0.0,0,1
debt_consolidation,0.11,314.39,4.544068044350276,729,5547,0.0,0,1
debt_consolidation,0.257,251.66,4.653212513775344,694,5166,0.0,0,1
debt_consolidation,0.206,536.02,4.778151250383644,674,14875,0.0,0,1
debt_consolidation,0.11,261.03,4.653212513775344,749,3368,0.0,0,1
debt_consolidation,0.131,576.12,4.993436230497612,674,82897,0.0,0,1
debt_consolidation,0.065,208.29,4.477121254719663,794,6946,0.0,0,1
credit_card,0.17,993.03,4.954242509439325,699,25649,0.0,0,1
debt_consolidation,0.082,1256.97,5.060697840353612,724,20044,0.0,0,1
debt_consolidation,0.206,374.45,4.845098040014257,689,19130,0.0,0,1
home_improvement,0.065,110.28,4.7160033436347994,814,804,0.0,0,1
debt_consolidation,0.231,310.42,4.583108050241135,669,12181,1.0,0,1
debt_consolidation,0.17,595.82,4.903089986991944,664,8139,1.0,0,1
debt_consolidation,0.117,822.61,4.740362689494244,724,7312,0.0,0,1
debt_consolidation,0.161,377.92,4.638419364862632,724,5272,0.0,0,1
credit_card,0.065,801.77,5.6020599913279625,759,26596,0.0,0,1
debt_consolidation,0.177,504.31,4.785329835010767,674,4384,0.0,0,1
debt_consolidation,0.186,308.79,4.230448921378274,689,13490,0.0,0,1
debt_consolidation,0.131,600.63,5.079181246047625,679,1863,0.0,0,1
debt_consolidation,0.076,972.94,4.698970004336019,749,5105,0.0,0,1
debt_consolidation,0.103,535.25,4.698970004336019,764,6231,0.0,0,1
debt_consolidation,0.088,505.8,4.414973347970818,689,12635,1.0,0,1
debt_consolidation,0.117,668.14,4.680607428991788,719,1471,0.0,1,1
debt_consolidation,0.206,1072.04,5.108565023732835,689,51961,0.0,0,1
debt_consolidation,0.082,611.03,4.880813592280791,734,13170,0.0,0,1
home_improvement,0.088,299.68,4.812913356642856,684,14908,0.0,0,1
home_improvement,0.065,680.01,5.113943352306837,809,5794,0.0,0,1
credit_card,0.161,352.17,5.146128035678238,674,23103,0.0,0,1
debt_consolidation,0.11,231.12,4.113943352306837,784,5933,0.0,0,1
debt_consolidation,0.231,600.37,4.826074802700826,689,50216,0.0,0,1
debt_consolidation,0.082,1102.99,4.998912904358786,794,7137,0.0,0,1
home_improvement,0.07,154.44,4.379124146070392,804,1634,0.0,0,1
debt_consolidation,0.11,346.96,4.74054031908781,734,25883,0.0,0,1
debt_consolidation,0.257,300.79,4.8750612633917,709,14818,0.0,0,1
debt_consolidation,0.103,770.76,5.6020599913279625,744,30223,0.0,0,1
home_improvement,0.17,397.22,4.919078092376074,709,63721,0.0,0,1
house,0.082,611.03,5.079181246047625,774,17082,0.0,0,1
debt_consolidation,0.103,1134.79,5.8061799739838875,709,9739,0.0,0,1
credit_card,0.103,363.14,4.6127838567197355,689,13613,0.0,0,1
debt_consolidation,0.177,265.15,5.021189299069938,714,16221,0.0,0,1
debt_consolidation,0.065,459.47,4.812913356642856,794,9783,0.0,0,1
debt_consolidation,0.103,324.23,4.845098040014257,699,7991,0.0,0,1
debt_consolidation,0.177,360.23,5.301029995663981,694,18801,0.0,0,1
credit_card,0.082,400.66,4.833669736350549,724,12497,0.0,0,1
credit_card,0.124,543.23,4.732393759822968,779,1074,0.0,0,1
debt_consolidation,0.124,897.89,5.2552725051033065,759,4371,0.0,0,1
debt_consolidation,0.131,558.46,5.055913223916149,684,13506,0.0,0,1
debt_consolidation,0.103,267.63,4.6127838567197355,774,4317,0.0,0,1
debt_consolidation,0.103,583.61,5.079181246047625,679,16845,0.0,0,1
debt_consolidation,0.088,310.0,4.778151250383644,679,14276,0.0,0,1
debt_consolidation,0.088,190.27,5.079181246047625,709,29041,0.0,0,1
